,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1
42,42,183,242,0.9413593958240782,0.5257861635220126,0.9565217391304348,0.6785714285714285,0.30187082290649414,1.0726933479309082,0.9413593958240782,0.5257861635220126,0.9565217391304348,0.6785714285714285
43,43,184,251,0.9535814919175442,0.7971014492753623,0.37844036697247707,0.5132192846034215,0.4190032482147217,1.0719034671783447,0.9535814919175442,0.7971014492753623,0.37844036697247707,0.5132192846034215
44,44,191,254,0.9566315164117035,0.6132231404958678,0.8648018648018648,0.7176015473887815,0.717780351638794,1.0708942413330078,0.9566315164117035,0.6132231404958678,0.8648018648018648,0.7176015473887815
45,45,193,262,0.9604343299122415,0.8368200836820083,0.468384074941452,0.6006006006006006,0.47154855728149414,1.0727503299713135,0.9604343299122415,0.8368200836820083,0.468384074941452,0.6006006006006006
46,46,198,267,0.9608222851184269,0.7890909090909091,0.514218009478673,0.6226685796269728,0.43619465827941895,1.0673422813415527,0.9608222851184269,0.7890909090909091,0.514218009478673,0.6226685796269728
47,47,207,268,0.9628524541250186,0.8014705882352942,0.5278450363196125,0.6364963503649634,0.5454375743865967,1.0677719116210938,0.9628524541250186,0.8014705882352942,0.5278450363196125,0.6364963503649634
48,48,217,268,0.9636934110264456,0.8125,0.5161290322580645,0.6312594840667678,0.3719296455383301,1.066204309463501,0.9636934110264456,0.8125,0.5161290322580645,0.6312594840667678
49,49,225,270,0.9590004489001945,0.7391304347826086,0.47341772151898737,0.5771604938271605,0.49529480934143066,1.0651028156280518,0.9590004489001945,0.7391304347826086,0.47341772151898737,0.5771604938271605
50,50,234,271,0.9632848793646036,0.7854251012145749,0.5025906735751295,0.612954186413902,0.3914523124694824,1.064457893371582,0.9632848793646036,0.7854251012145749,0.5025906735751295,0.612954186413902
51,51,242,273,0.9636800240132073,0.7312925170068028,0.5687830687830688,0.6398809523809524,0.6144547462463379,1.062931776046753,0.9636800240132073,0.7312925170068028,0.5687830687830688,0.6398809523809524
52,52,250,275,0.9672328272959567,0.6583333333333333,0.8540540540540541,0.7435294117647059,0.39935755729675293,1.0643258094787598,0.9672328272959567,0.6583333333333333,0.8540540540540541,0.7435294117647059
53,53,259,276,0.9665813638416378,0.7263843648208469,0.6177285318559557,0.6676646706586826,0.5996255874633789,1.0617733001708984,0.9665813638416378,0.7263843648208469,0.6177285318559557,0.6676646706586826
54,54,268,277,0.9653248906980251,0.630901287553648,0.8352272727272727,0.7188264058679708,0.5287675857543945,1.0588195323944092,0.9653248906980251,0.630901287553648,0.8352272727272727,0.7188264058679708
55,55,276,279,0.9640646232825004,0.6698717948717948,0.6075581395348837,0.6371951219512195,0.6278672218322754,1.0537152290344238,0.9640646232825004,0.6698717948717948,0.6075581395348837,0.6371951219512195
56,56,284,281,0.9641615000756086,0.6042105263157894,0.8541666666666666,0.7077681874229346,0.6127042770385742,1.0555651187896729,0.9641615000756086,0.6042105263157894,0.8541666666666666,0.7077681874229346
57,57,285,290,0.97031652279267,0.6590389016018307,0.8597014925373134,0.7461139896373056,0.3825373649597168,1.0529494285583496,0.97031652279267,0.6590389016018307,0.8597014925373134,0.7461139896373056
58,58,292,293,0.9654178674351584,0.6302083333333334,0.7378048780487805,0.6797752808988763,0.46906256675720215,1.0558502674102783,0.9654178674351584,0.6302083333333334,0.7378048780487805,0.6797752808988763
59,59,297,298,0.9636943642716087,0.8043478260869565,0.34365325077399383,0.4815618221258135,0.7589235305786133,1.0540826320648193,0.9636943642716087,0.8043478260869565,0.34365325077399383,0.4815618221258135
60,60,306,299,0.9674425680815457,0.6141552511415526,0.856687898089172,0.7154255319148936,0.41799211502075195,1.055344820022583,0.9674425680815457,0.6141552511415526,0.856687898089172,0.7154255319148936
61,61,308,307,0.9599268627152217,0.5558086560364465,0.782051282051282,0.6498002663115846,0.5726218223571777,1.1225264072418213,0.9599268627152217,0.5558086560364465,0.782051282051282,0.6498002663115846
62,62,311,314,0.9696322295132,0.6502732240437158,0.7702265372168284,0.7051851851851851,1.0695130825042725,1.4932312965393066,0.9696322295132,0.6502732240437158,0.7702265372168284,0.7051851851851851
63,63,314,321,0.9744765398135412,0.7421602787456446,0.696078431372549,0.7183811129848229,0.6445415019989014,1.0584752559661865,0.9744765398135412,0.7421602787456446,0.696078431372549,0.7183811129848229
64,64,323,322,0.9707638144803307,0.6514285714285715,0.7676767676767676,0.7047913446676972,0.5386009216308594,1.05769944190979,0.9707638144803307,0.6514285714285715,0.7676767676767676,0.7047913446676972
65,65,332,323,0.9564617507281925,0.5036231884057971,0.9652777777777778,0.6619047619047619,0.4406867027282715,1.0518121719360352,0.9564617507281925,0.5036231884057971,0.9652777777777778,0.6619047619047619
66,66,332,333,0.9731306617534162,0.7652582159624414,0.5659722222222222,0.6506986027944112,0.9598567485809326,1.049370527267456,0.9731306617534162,0.7652582159624414,0.5659722222222222,0.6506986027944112
67,67,342,333,0.9747808703675227,0.6979166666666666,0.7230215827338129,0.7102473498233216,0.5164620876312256,1.049938678741455,0.9747808703675227,0.6979166666666666,0.7230215827338129,0.7102473498233216
68,68,352,333,0.9719698136454643,0.6936936936936937,0.5746268656716418,0.6285714285714286,1.0390746593475342,1.046509027481079,0.9719698136454643,0.6936936936936937,0.5746268656716418,0.6285714285714286
69,69,360,335,0.97686256362795,0.7083333333333334,0.7192307692307692,0.7137404580152673,0.8340840339660645,1.0472474098205566,0.97686256362795,0.7083333333333334,0.7192307692307692,0.7137404580152673
70,70,367,338,0.976826819094701,0.7119341563786008,0.6837944664031621,0.6975806451612904,0.5342087745666504,1.056781530380249,0.976826819094701,0.7119341563786008,0.6837944664031621,0.6975806451612904
71,71,375,340,0.9736964258084481,0.6271186440677966,0.7551020408163265,0.6851851851851852,0.9205687046051025,1.0469884872436523,0.9736964258084481,0.6271186440677966,0.7551020408163265,0.6851851851851852
72,72,383,342,0.9766000309933365,0.6733870967741935,0.7046413502109705,0.688659793814433,0.565882682800293,1.0428094863891602,0.9766000309933365,0.6733870967741935,0.7046413502109705,0.688659793814433
73,73,392,343,0.964923172435201,0.5023809523809524,0.9254385964912281,0.6512345679012345,0.638242244720459,1.0411655902862549,0.964923172435201,0.5023809523809524,0.9254385964912281,0.6512345679012345
74,74,393,352,0.9762163842686149,0.6528925619834711,0.6960352422907489,0.6737739872068231,0.8074414730072021,1.0423805713653564,0.9762163842686149,0.6528925619834711,0.6960352422907489,0.6737739872068231
75,75,401,354,0.9783590222637397,0.6818181818181818,0.684931506849315,0.683371298405467,0.606924295425415,1.062068223953247,0.9783590222637397,0.6818181818181818,0.684931506849315,0.683371298405467
76,76,410,355,0.9770778106970217,0.68,0.5666666666666667,0.6181818181818183,0.5638353824615479,1.0389225482940674,0.9770778106970217,0.68,0.5666666666666667,0.6181818181818183
77,77,418,357,0.9786037794783695,0.6497695852534562,0.698019801980198,0.6730310262529832,0.9187097549438477,1.0386936664581299,0.9786037794783695,0.6497695852534562,0.698019801980198,0.6730310262529832
78,78,425,360,0.9788831534490849,0.6351351351351351,0.7230769230769231,0.6762589928057553,0.6821739673614502,1.0340492725372314,0.9788831534490849,0.6351351351351351,0.7230769230769231,0.6762589928057553
79,79,430,365,0.9689801033996553,0.4889502762430939,0.9315789473684211,0.6413043478260869,0.8534395694732666,1.0304834842681885,0.9689801033996553,0.4889502762430939,0.9315789473684211,0.6413043478260869
80,80,431,374,0.9816412992311313,0.6894736842105263,0.6931216931216931,0.6912928759894459,0.9416553974151611,1.0312237739562988,0.9816412992311313,0.6894736842105263,0.6931216931216931,0.6912928759894459
81,81,439,376,0.9797265440829798,0.6354166666666666,0.6740331491712708,0.6541554959785523,1.047637939453125,1.0374069213867188,0.9797265440829798,0.6354166666666666,0.6740331491712708,0.6541554959785523
82,82,441,384,0.9825279395561152,0.6976744186046512,0.6703910614525139,0.6837606837606837,1.0032453536987305,1.0388634204864502,0.9825279395561152,0.6976744186046512,0.6703910614525139,0.6837606837606837
83,83,451,384,0.983761626990383,0.72,0.6390532544378699,0.6771159874608151,0.6820521354675293,1.0256690979003906,0.983761626990383,0.72,0.6390532544378699,0.6771159874608151
84,84,461,384,0.9797884099163113,0.5676855895196506,0.8176100628930818,0.6701030927835051,0.862067461013794,1.02876877784729,0.9797884099163113,0.5676855895196506,0.8176100628930818,0.6701030927835051
85,85,462,393,0.9856080974221098,0.768,0.6075949367088608,0.6784452296819788,0.8278665542602539,1.0257971286773682,0.9856080974221098,0.768,0.6075949367088608,0.6784452296819788
86,86,471,394,0.9838428639315697,0.6643356643356644,0.6375838926174496,0.6506849315068493,0.9612436294555664,1.0309562683105469,0.9838428639315697,0.6643356643356644,0.6375838926174496,0.6506849315068493
87,87,476,399,0.9855624305886086,0.7154471544715447,0.6111111111111112,0.6591760299625469,0.5404610633850098,1.0305962562561035,0.9855624305886086,0.7154471544715447,0.6111111111111112,0.6591760299625469
88,88,484,401,0.9799777530589544,0.5284090909090909,0.6838235294117647,0.5961538461538461,0.9620754718780518,1.0281116962432861,0.9799777530589544,0.5284090909090909,0.6838235294117647,0.5961538461538461
89,89,489,406,0.9845615151997453,0.6268656716417911,0.6412213740458015,0.6339622641509434,0.9837379455566406,1.0283308029174805,0.9845615151997453,0.6268656716417911,0.6412213740458015,0.6339622641509434
90,90,491,414,0.986449864498645,0.671875,0.6666666666666666,0.6692607003891051,0.6581857204437256,1.0281486511230469,0.986449864498645,0.671875,0.6666666666666666,0.6692607003891051
91,91,494,421,0.9864282292830912,0.8596491228070176,0.3888888888888889,0.5355191256830601,1.2931184768676758,1.0221316814422607,0.9864282292830912,0.8596491228070176,0.3888888888888889,0.5355191256830601
92,92,504,421,0.988325603710219,0.7529411764705882,0.5517241379310345,0.6368159203980099,0.8500831127166748,1.0241987705230713,0.988325603710219,0.7529411764705882,0.5517241379310345,0.6368159203980099
93,93,513,422,0.988467083133109,0.6923076923076923,0.5887850467289719,0.6363636363636364,0.7351570129394531,1.0186741352081299,0.988467083133109,0.6923076923076923,0.5887850467289719,0.6363636363636364
94,94,521,424,0.9884485801379753,0.7213114754098361,0.4444444444444444,0.5499999999999999,1.0467078685760498,1.0296030044555664,0.9884485801379753,0.7213114754098361,0.4444444444444444,0.5499999999999999
95,95,529,426,0.9882693234774225,0.625,0.4945054945054945,0.5521472392638037,1.0439386367797852,1.0139870643615723,0.9882693234774225,0.625,0.4945054945054945,0.5521472392638037
96,96,534,431,0.9887333011427651,0.6333333333333333,0.4418604651162791,0.5205479452054794,0.8899397850036621,1.0148653984069824,0.9887333011427651,0.6333333333333333,0.4418604651162791,0.5205479452054794
97,97,542,433,0.9879090762534257,0.5205479452054794,0.48717948717948717,0.5033112582781456,0.684666633605957,1.0135908126831055,0.9879090762534257,0.5205479452054794,0.48717948717948717,0.5033112582781456
98,98,545,440,0.9877280800904247,0.4945054945054945,0.6,0.5421686746987951,0.8624570369720459,1.015127182006836,0.9877280800904247,0.4945054945054945,0.6,0.5421686746987951
99,99,545,450,0.9904577066149118,0.6818181818181818,0.4,0.5042016806722689,0.9042606353759766,1.0122060775756836,0.9904577066149118,0.6818181818181818,0.4,0.5042016806722689
100,100,552,453,0.9909282358658675,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.8517138957977295,1.0062048435211182,0.9909282358658675,0.6666666666666666,0.35294117647058826,0.46153846153846156
101,101,559,456,0.9912380334252799,0.5777777777777777,0.4262295081967213,0.49056603773584895,0.8550815582275391,1.0064513683319092,0.9912380334252799,0.5777777777777777,0.4262295081967213,0.49056603773584895
102,102,564,461,0.9928490167398017,0.6764705882352942,0.4107142857142857,0.5111111111111111,0.7744812965393066,1.000486135482788,0.9928490167398017,0.6764705882352942,0.4107142857142857,0.5111111111111111
103,103,571,464,0.9925118020511151,0.5517241379310345,0.32653061224489793,0.41025641025641024,0.8974795341491699,1.0099785327911377,0.9925118020511151,0.5517241379310345,0.32653061224489793,0.41025641025641024
104,104,573,472,0.9938040110875591,0.7647058823529411,0.2765957446808511,0.40624999999999994,0.8927156925201416,1.0109703540802002,0.9938040110875591,0.7647058823529411,0.2765957446808511,0.40624999999999994
105,105,580,475,0.9941205291523763,0.75,0.15,0.24999999999999997,0.861445426940918,1.0002079010009766,0.9941205291523763,0.75,0.15,0.24999999999999997
106,106,586,479,0.9942744969736627,0.4,0.058823529411764705,0.10256410256410256,0.8544721603393555,0.9963057041168213,0.9942744969736627,0.4,0.058823529411764705,0.10256410256410256
107,107,588,487,0.9947566770440767,0.0,0.0,0.0,0.8816208839416504,0.9907684326171875,0.9947566770440767,0.0,0.0,0.0
108,108,588,497,0.994748071557525,0.0,0.0,0.0,0.7879955768585205,0.9935500621795654,0.994748071557525,0.0,0.0,0.0
109,109,588,507,0.994081867499589,0.16666666666666666,0.03125,0.05263157894736842,0.8279638290405273,0.9955000877380371,0.994081867499589,0.16666666666666666,0.03125,0.05263157894736842
110,110,589,516,0.9948954388275976,0.5,0.03225806451612903,0.06060606060606061,1.4160699844360352,0.9939653873443604,0.9948954388275976,0.5,0.03225806451612903,0.06060606060606061
111,111,590,525,0.9952168893287151,1.0,0.03333333333333333,0.06451612903225806,0.7671899795532227,0.9893391132354736,0.9952168893287151,1.0,0.03333333333333333,0.06451612903225806
112,112,591,534,0.9935569139269783,0.1875,0.10344827586206896,0.13333333333333333,0.7183690071105957,0.9992413520812988,0.9935569139269783,0.1875,0.10344827586206896,0.13333333333333333
113,113,593,542,0.9930498096971703,0.2413793103448276,0.25925925925925924,0.25,0.9011673927307129,0.998793363571167,0.9930498096971703,0.2413793103448276,0.25925925925925924,0.25
114,114,594,551,0.9956903696336814,0.0,0.0,0.0,1.1943299770355225,0.993039608001709,0.9956903696336814,0.0,0.0,0.0
115,115,594,561,0.9956832143450108,0.0,0.0,0.0,1.5822241306304932,0.9848818778991699,0.9956832143450108,0.0,0.0,0.0
116,116,594,571,0.9955097289206719,0.0,0.0,0.0,1.238459587097168,0.9795627593994141,0.9955097289206719,0.0,0.0,0.0
117,117,594,581,0.9956688322505414,0.0,0.0,0.0,1.4696500301361084,0.9785890579223633,0.9956688322505414,0.0,0.0,0.0
118,118,594,591,0.9956616052060737,0.0,0.0,0.0,1.0634574890136719,0.9802694320678711,0.9956616052060737,0.0,0.0,0.0
119,119,594,601,0.9956543540030085,0.0,0.0,0.0,1.1268818378448486,0.9799728393554688,0.9956543540030085,0.0,0.0,0.0
120,120,594,611,0.9956470785200067,0.0,0.0,0.0,1.3376097679138184,0.9765257835388184,0.9956470785200067,0.0,0.0,0.0
121,121,594,621,0.9956397786349153,0.0,0.0,0.0,1.1420199871063232,0.9754502773284912,0.9956397786349153,0.0,0.0,0.0
122,122,594,631,0.9956324542247607,0.0,0.0,0.0,1.0230751037597656,0.9810147285461426,0.9956324542247607,0.0,0.0,0.0
123,123,594,641,0.9956251051657412,0.0,0.0,0.0,1.3452436923980713,0.9788589477539062,0.9956251051657412,0.0,0.0,0.0
124,124,594,651,0.995617731333221,0.0,0.0,0.0,1.3232989311218262,0.9765043258666992,0.995617731333221,0.0,0.0,0.0
125,125,594,661,0.995610332601722,0.0,0.0,0.0,1.1576554775238037,0.9694240093231201,0.995610332601722,0.0,0.0,0.0
126,126,594,671,0.995602908844918,0.0,0.0,0.0,0.8423235416412354,0.9663686752319336,0.995602908844918,0.0,0.0,0.0
127,127,594,681,0.9955954599356259,0.0,0.0,0.0,1.359123945236206,0.9803550243377686,0.9955954599356259,0.0,0.0,0.0
128,128,594,691,0.9955879857458001,0.0,0.0,0.0,1.0720021724700928,1.0057868957519531,0.9955879857458001,0.0,0.0,0.0
129,129,594,701,0.9955804861465238,0.0,0.0,0.0,1.8486227989196777,0.9667634963989258,0.9955804861465238,0.0,0.0,0.0
130,130,594,711,0.9954026902775412,0.0,0.0,0.0,0.9441113471984863,0.96156907081604,0.9954026902775412,0.0,0.0,0.0
131,131,594,721,0.9955654101995566,0.0,0.0,0.0,0.8945231437683105,0.9595651626586914,0.9955654101995566,0.0,0.0,0.0
132,132,594,731,0.9957286861438579,1.0,0.038461538461538464,0.07407407407407407,2.16388201713562,0.9572708606719971,0.9957286861438579,1.0,0.038461538461538464,0.07407407407407407
133,133,595,740,0.9957213760054766,0.0,0.0,0.0,1.2055423259735107,0.9635450839996338,0.9957213760054766,0.0,0.0,0.0
134,134,595,750,0.9957140408023316,0.0,0.0,0.0,1.1605901718139648,0.9558970928192139,0.9957140408023316,0.0,0.0,0.0
135,135,595,760,0.9957066804052894,0.0,0.0,0.0,0.9518954753875732,0.95310378074646,0.9957066804052894,0.0,0.0,0.0
136,136,595,770,0.9956992946843283,0.0,0.0,0.0,1.0143897533416748,0.9542994499206543,0.9956992946843283,0.0,0.0,0.0
137,137,595,780,0.9956918835085301,0.0,0.0,0.0,1.200368881225586,0.9540281295776367,0.9956918835085301,0.0,0.0,0.0
138,138,595,790,0.9956844467460728,0.0,0.0,0.0,1.0120368003845215,0.9493930339813232,0.9956844467460728,0.0,0.0,0.0
139,139,595,800,0.9956769842642227,0.0,0.0,0.0,1.059818983078003,0.9517800807952881,0.9956769842642227,0.0,0.0,0.0
140,140,595,810,0.9954962757664992,0.0,0.0,0.0,1.2565479278564453,0.9544277191162109,0.9954962757664992,0.0,0.0,0.0
141,141,595,820,0.995661981606802,0.0,0.0,0.0,1.3948442935943604,0.9430413246154785,0.995661981606802,0.0,0.0,0.0
142,142,595,830,0.9956544411611333,0.0,0.0,0.0,1.6987881660461426,0.9362831115722656,0.9956544411611333,0.0,0.0,0.0
143,143,595,840,0.9956468744558593,0.0,0.0,0.0,2.06243896484375,0.9377765655517578,0.9956468744558593,0.0,0.0,0.0
144,144,595,850,0.995639281353567,0.0,0.0,0.0,1.0882635116577148,0.9461901187896729,0.995639281353567,0.0,0.0,0.0
145,145,595,860,0.9956316617158832,0.0,0.0,0.0,1.9556388854980469,0.9460349082946777,0.9956316617158832,0.0,0.0,0.0
146,146,595,870,0.9956240154034658,0.0,0.0,0.0,1.8998501300811768,0.9351701736450195,0.9956240154034658,0.0,0.0,0.0
147,147,595,880,0.995616342275995,0.0,0.0,0.0,1.8525428771972656,0.9399352073669434,0.995616342275995,0.0,0.0,0.0
148,148,595,890,0.9956086421921658,0.0,0.0,0.0,1.381169319152832,0.9327602386474609,0.9956086421921658,0.0,0.0,0.0
149,149,595,900,0.995600915009678,0.0,0.0,0.0,1.5665171146392822,0.9305074214935303,0.995600915009678,0.0,0.0,0.0
150,150,595,910,0.9955931605852283,0.0,0.0,0.0,1.2376368045806885,0.934159517288208,0.9955931605852283,0.0,0.0,0.0
151,151,595,920,0.9955853787745012,0.0,0.0,0.0,1.1083550453186035,0.932114839553833,0.9955853787745012,0.0,0.0,0.0
152,152,595,930,0.9957544666548735,1.0,0.04,0.07692307692307693,1.3405604362487793,0.9240679740905762,0.9957544666548735,1.0,0.04,0.07692307692307693
153,153,596,939,0.9957469431153642,0.0,0.0,0.0,0.9868137836456299,0.9249675273895264,0.9957469431153642,0.0,0.0,0.0
154,154,596,949,0.995739392863483,0.0,0.0,0.0,0.947054386138916,0.9183671474456787,0.995739392863483,0.0,0.0,0.0
155,155,596,959,0.9955539747465766,0.0,0.0,0.0,1.9252874851226807,0.9195175170898438,0.9955539747465766,0.0,0.0,0.0
156,156,596,969,0.9957242116515232,0.0,0.0,0.0,1.8976306915283203,0.922919511795044,0.9957242116515232,0.0,0.0,0.0
157,157,596,979,0.9958950562198822,1.0,0.041666666666666664,0.07999999999999999,1.6000831127166748,0.9153292179107666,0.9958950562198822,1.0,0.041666666666666664,0.07999999999999999
158,158,597,988,0.9958877167888432,0.0,0.0,0.0,1.1573469638824463,0.9142708778381348,0.9958877167888432,0.0,0.0,0.0
159,159,597,998,0.9958803510657352,0.0,0.0,0.0,1.5548059940338135,0.9117333889007568,0.9958803510657352,0.0,0.0,0.0
160,160,597,1008,0.9958729589090256,0.0,0.0,0.0,1.4429292678833008,0.9134056568145752,0.9958729589090256,0.0,0.0,0.0
161,161,597,1018,0.9958655401761639,0.0,0.0,0.0,1.273210048675537,0.9130747318267822,0.9958655401761639,0.0,0.0,0.0
162,162,597,1028,0.9958580947235729,0.0,0.0,0.0,1.092125415802002,0.9123210906982422,0.9958580947235729,0.0,0.0,0.0
