,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1
48,48,26,459,0.9112505602868669,0.0,0.0,0.0,0.24670958518981934,1.7602074146270752,0.9112505602868669,0.0,0.0,0.0
49,49,27,468,0.9112673948825378,0.0,0.0,0.0,0.25470995903015137,1.7619271278381348,0.9112673948825378,0.0,0.0,0.0
50,50,28,477,0.9112842799340627,0.0,0.0,0.0,0.26095056533813477,1.7355971336364746,0.9112842799340627,0.0,0.0,0.0
51,51,29,486,0.9113012156686178,0.0,0.0,0.0,0.26039838790893555,1.7501904964447021,0.9113012156686178,0.0,0.0,0.0
52,52,29,496,0.9111678941830753,0.0,0.0,0.0,0.2600679397583008,1.7475597858428955,0.9111678941830753,0.0,0.0,0.0
53,53,30,505,0.9111847057052537,0.0,0.0,0.0,0.26450085639953613,1.7334706783294678,0.9111847057052537,0.0,0.0,0.0
54,54,31,514,0.9112015679179858,0.0,0.0,0.0,0.2692298889160156,1.7496790885925293,0.9112015679179858,0.0,0.0,0.0
55,55,32,523,0.9112184810508833,0.0,0.0,0.0,0.27614259719848633,1.7263095378875732,0.9112184810508833,0.0,0.0,0.0
56,56,32,533,0.9110842280356873,0.0,0.0,0.0,0.27463364601135254,1.747929334640503,0.9110842280356873,0.0,0.0,0.0
57,57,33,542,0.9111010146902923,0.0,0.0,0.0,0.2901334762573242,1.742154598236084,0.9111010146902923,0.0,0.0,0.0
58,58,34,551,0.9111178522675565,0.0,0.0,0.0,0.28291940689086914,1.7358877658843994,0.9111178522675565,0.0,0.0,0.0
59,59,35,560,0.9112866474251861,1.0,0.0017094017094017094,0.0034129692832764505,0.2992262840270996,1.7345857620239258,0.9112866474251861,1.0,0.0017094017094017094,0.0034129692832764505
60,60,36,569,0.9113038186520614,1.0,0.0017123287671232876,0.003418803418803419,0.31392669677734375,1.7287395000457764,0.9113038186520614,1.0,0.0017123287671232876,0.003418803418803419
61,61,37,578,0.91116867286302,0.0,0.0,0.0,0.31714963912963867,1.7321062088012695,0.91116867286302,0.0,0.0,0.0
62,62,38,587,0.9113383183274836,1.0,0.001718213058419244,0.003430531732418525,0.31852006912231445,1.7311162948608398,0.9113383183274836,1.0,0.001718213058419244,0.003430531732418525
63,63,39,596,0.9113556472566101,1.0,0.0017211703958691911,0.003436426116838488,0.2946131229400635,1.7282731533050537,0.9113556472566101,1.0,0.0017211703958691911,0.003436426116838488
64,64,40,605,0.9116791673044543,1.0,0.005172413793103448,0.010291595197255574,0.2888352870941162,1.717078447341919,0.9116791673044543,1.0,0.005172413793103448,0.010291595197255574
65,65,43,612,0.9123102866779089,1.0,0.008665511265164644,0.01718213058419244,0.31316256523132324,1.6968417167663574,0.9123102866779089,1.0,0.008665511265164644,0.01718213058419244
66,66,48,617,0.9149393520651006,1.0,0.03146853146853147,0.06101694915254238,0.32433271408081055,1.7145183086395264,0.9149393520651006,1.0,0.03146853146853147,0.06101694915254238
67,67,58,617,0.9183453790558204,1.0,0.05516014234875445,0.10455311973018551,0.31899356842041016,1.7155392169952393,0.9183453790558204,1.0,0.05516014234875445,0.10455311973018551
68,68,68,617,0.9246881256738025,0.9846153846153847,0.11594202898550725,0.20745542949756887,0.3238236904144287,1.7043976783752441,0.9246881256738025,0.9846153846153847,0.11594202898550725,0.20745542949756887
69,69,78,617,0.9301249421564091,0.968421052631579,0.16974169741697417,0.28885400313971743,0.3324100971221924,1.71220064163208,0.9301249421564091,0.968421052631579,0.16974169741697417,0.28885400313971743
70,70,88,617,0.9338791904835471,0.956140350877193,0.20488721804511278,0.33746130030959753,0.31382155418395996,1.6936073303222656,0.9338791904835471,0.956140350877193,0.20488721804511278,0.33746130030959753
71,71,98,617,0.9365619681262571,0.9444444444444444,0.22796934865900384,0.36728395061728397,0.32566261291503906,1.707850456237793,0.9365619681262571,0.9444444444444444,0.22796934865900384,0.36728395061728397
72,72,107,618,0.9389431272276461,0.9541984732824428,0.24366471734892786,0.38819875776397517,0.32526707649230957,1.6933963298797607,0.9389431272276461,0.9541984732824428,0.24366471734892786,0.38819875776397517
73,73,116,619,0.9405556417817786,0.9416058394160584,0.25595238095238093,0.4024960998439937,0.3209228515625,1.6986100673675537,0.9405556417817786,0.9416058394160584,0.25595238095238093,0.4024960998439937
74,74,126,619,0.9446603450956008,0.9423076923076923,0.2975708502024291,0.4523076923076923,0.32405710220336914,1.69478440284729,0.9446603450956008,0.9423076923076923,0.2975708502024291,0.4523076923076923
75,75,135,620,0.9478436867507395,0.9518072289156626,0.32577319587628867,0.48540706605222733,0.3363194465637207,1.696690320968628,0.9478436867507395,0.9518072289156626,0.32577319587628867,0.48540706605222733
76,76,144,621,0.949789490098238,0.9425287356321839,0.3445378151260504,0.5046153846153846,0.34122300148010254,1.6913998126983643,0.949789490098238,0.9425287356321839,0.3445378151260504,0.5046153846153846
77,77,154,621,0.9517413712322349,0.9337016574585635,0.3626609442060086,0.5224111282843894,0.34847283363342285,1.6733429431915283,0.9517413712322349,0.9337016574585635,0.3626609442060086,0.5224111282843894
78,78,162,623,0.9540122008446739,0.9315789473684211,0.3864628820960699,0.5462962962962963,0.34479260444641113,1.6923599243164062,0.9540122008446739,0.9315789473684211,0.3864628820960699,0.5462962962962963
79,79,171,624,0.9547234842550525,0.9081632653061225,0.39643652561247217,0.5519379844961241,0.3559839725494385,1.6726405620574951,0.9547234842550525,0.9081632653061225,0.39643652561247217,0.5519379844961241
80,80,179,626,0.9551231758983211,0.9057591623036649,0.3922902494331066,0.5474683544303797,0.34969305992126465,1.6867752075195312,0.9551231758983211,0.9057591623036649,0.3922902494331066,0.5474683544303797
81,81,186,629,0.9570957095709571,0.917098445595855,0.4078341013824885,0.5645933014354066,0.367215633392334,1.6930830478668213,0.9570957095709571,0.917098445595855,0.4078341013824885,0.5645933014354066
82,82,196,629,0.9595466708641587,0.9154228855721394,0.4339622641509434,0.5888000000000001,0.35272908210754395,1.6632437705993652,0.9595466708641587,0.9154228855721394,0.4339622641509434,0.5888000000000001
83,83,206,629,0.9609017814914078,0.9108910891089109,0.4444444444444444,0.5974025974025974,0.35465574264526367,1.6825127601623535,0.9609017814914078,0.9108910891089109,0.4444444444444444,0.5974025974025974
84,84,216,629,0.9622611716406126,0.9024390243902439,0.45792079207920794,0.6075533661740559,0.35664844512939453,1.6704294681549072,0.9622611716406126,0.9024390243902439,0.45792079207920794,0.6075533661740559
85,85,226,629,0.964099319943065,0.8957345971563981,0.4796954314720812,0.6247933884297521,0.3586697578430176,1.6706666946411133,0.964099319943065,0.8957345971563981,0.4796954314720812,0.6247933884297521
86,86,236,629,0.9643592586725804,0.8767772511848341,0.4817708333333333,0.6218487394957982,0.3508915901184082,1.6751830577850342,0.9643592586725804,0.8767772511848341,0.4817708333333333,0.6218487394957982
